gvkey,iid,datadate,conm,curcdd,prccd,trfd,exchg
015549,02W,20171002,UNICREDIT SPA,EUR,93.7000,2.91797478,209
015549,02W,20171003,UNICREDIT SPA,EUR,93.4000,2.91797478,209
015549,02W,20171004,UNICREDIT SPA,EUR,92.6000,2.91797478,209
015549,02W,20171005,UNICREDIT SPA,EUR,92.2000,2.91797478,209
015549,02W,20171006,UNICREDIT SPA,EUR,92.2500,2.91797478,209
015549,02W,20171009,UNICREDIT SPA,EUR,91.7500,2.91797478,209
015549,02W,20171010,UNICREDIT SPA,EUR,90.4500,2.91797478,209
015549,02W,20171011,UNICREDIT SPA,EUR,91.0500,2.91797478,209
015549,02W,20171012,UNICREDIT SPA,EUR,90.7500,2.91797478,209
015549,02W,20171013,UNICREDIT SPA,EUR,90.7000,2.91797478,209
015549,02W,20171016,UNICREDIT SPA,EUR,91.7000,2.91797478,209
015549,02W,20171017,UNICREDIT SPA,EUR,91.0500,2.91797478,209
015549,02W,20171018,UNICREDIT SPA,EUR,90.8000,2.91797478,209
015549,02W,20171019,UNICREDIT SPA,EUR,90.3000,2.91797478,209
015549,02W,20171020,UNICREDIT SPA,EUR,91.9500,2.91797478,209
015549,02W,20171023,UNICREDIT SPA,EUR,92.0000,2.91797478,209
015549,02W,20171024,UNICREDIT SPA,EUR,92.9000,2.91797478,209
015549,02W,20171025,UNICREDIT SPA,EUR,93.0000,2.91797478,209
015549,02W,20171026,UNICREDIT SPA,EUR,93.7000,2.91797478,209
015549,02W,20171027,UNICREDIT SPA,EUR,91.4000,2.91797478,209
015549,02W,20171030,UNICREDIT SPA,EUR,90.3000,2.91797478,209
015549,02W,20171031,UNICREDIT SPA,EUR,89.2500,2.91797478,209
015549,02W,20171101,UNICREDIT SPA,EUR,89.7000,2.91797478,209
015549,02W,20171102,UNICREDIT SPA,EUR,90.4000,2.91797478,209
015549,02W,20171103,UNICREDIT SPA,EUR,89.0500,2.91797478,209
015549,02W,20171106,UNICREDIT SPA,EUR,89.0500,2.91797478,209
015549,02W,20171107,UNICREDIT SPA,EUR,89.0000,2.91797478,209
015549,02W,20171108,UNICREDIT SPA,EUR,88.3000,2.91797478,209
015549,02W,20171109,UNICREDIT SPA,EUR,89.7000,2.91797478,209
015549,02W,20171110,UNICREDIT SPA,EUR,90.4000,2.91797478,209
015549,02W,20171113,UNICREDIT SPA,EUR,91.2000,2.91797478,209
015549,02W,20171114,UNICREDIT SPA,EUR,90.4000,2.91797478,209
015549,02W,20171115,UNICREDIT SPA,EUR,90.1000,2.91797478,209
015549,02W,20171116,UNICREDIT SPA,EUR,90.1000,2.91797478,209
015549,02W,20171117,UNICREDIT SPA,EUR,89.1500,2.91797478,209
015549,02W,20171120,UNICREDIT SPA,EUR,89.7000,2.91797478,209
015549,02W,20171121,UNICREDIT SPA,EUR,90.7000,2.91797478,209
015549,02W,20171122,UNICREDIT SPA,EUR,89.1000,2.91797478,209
015549,02W,20171123,UNICREDIT SPA,EUR,90.5000,2.91797478,209
015549,02W,20171124,UNICREDIT SPA,EUR,91.2500,2.91797478,209
015549,02W,20171127,UNICREDIT SPA,EUR,91.2000,2.91797478,209
015549,02W,20171128,UNICREDIT SPA,EUR,91.8500,2.91797478,209
015549,02W,20171129,UNICREDIT SPA,EUR,92.9000,2.91797478,209
015549,02W,20171130,UNICREDIT SPA,EUR,91.0500,2.91797478,209
015549,02W,20171201,UNICREDIT SPA,EUR,92.1000,2.91797478,209
015549,02W,20171204,UNICREDIT SPA,EUR,90.3000,2.91797478,209
015549,02W,20171205,UNICREDIT SPA,EUR,91.0000,2.91797478,209
015549,02W,20171206,UNICREDIT SPA,EUR,91.6000,2.91797478,209
015549,02W,20171207,UNICREDIT SPA,EUR,92.0000,2.91797478,209
015549,02W,20171208,UNICREDIT SPA,EUR,95.1000,2.91797478,209
015549,02W,20171211,UNICREDIT SPA,EUR,94.3500,2.91797478,209
015549,02W,20171212,UNICREDIT SPA,EUR,94.9000,2.91797478,209
015549,02W,20171213,UNICREDIT SPA,EUR,90.5500,2.91797478,209
015549,02W,20171214,UNICREDIT SPA,EUR,90.0000,2.91797478,209
015549,02W,20171215,UNICREDIT SPA,EUR,88.5000,2.91797478,209
015549,02W,20171218,UNICREDIT SPA,EUR,89.3000,2.91797478,209
015549,02W,20171219,UNICREDIT SPA,EUR,89.3000,2.91797478,209
015549,02W,20171220,UNICREDIT SPA,EUR,88.7000,2.91797478,209
015549,02W,20171221,UNICREDIT SPA,EUR,87.7000,2.91797478,209
015549,02W,20171222,UNICREDIT SPA,EUR,87.5000,2.91797478,209
015549,02W,20171225,UNICREDIT SPA,EUR,87.5000,2.91797478,209
015549,02W,20171226,UNICREDIT SPA,EUR,87.5000,2.91797478,209
015549,02W,20171227,UNICREDIT SPA,EUR,87.5000,2.91797478,209
015549,02W,20171228,UNICREDIT SPA,EUR,87.1000,2.91797478,209
015549,02W,20171229,UNICREDIT SPA,EUR,86.9000,2.91797478,209
015549,02W,20180101,UNICREDIT SPA,EUR,86.9000,2.91797478,209
015549,02W,20180102,UNICREDIT SPA,EUR,87.3500,2.91797478,209
015549,02W,20180103,UNICREDIT SPA,EUR,87.8000,2.91797478,209
015549,02W,20180104,UNICREDIT SPA,EUR,89.2000,2.91797478,209
015549,02W,20180105,UNICREDIT SPA,EUR,88.8000,2.91797478,209
015549,02W,20180108,UNICREDIT SPA,EUR,89.8000,2.91797478,209
015549,02W,20180109,UNICREDIT SPA,EUR,89.8000,2.91797478,209
015549,02W,20180110,UNICREDIT SPA,EUR,92.0000,2.91797478,209
015549,02W,20180111,UNICREDIT SPA,EUR,93.2000,2.91797478,209
015549,02W,20180112,UNICREDIT SPA,EUR,93.6000,2.91797478,209
015549,02W,20180115,UNICREDIT SPA,EUR,93.6000,2.91797478,209
015549,02W,20180116,UNICREDIT SPA,EUR,93.8000,2.91797478,209
015549,02W,20180117,UNICREDIT SPA,EUR,93.4000,2.91797478,209
015549,02W,20180118,UNICREDIT SPA,EUR,94.0000,2.91797478,209
015549,02W,20180119,UNICREDIT SPA,EUR,93.8000,2.91797478,209
015549,02W,20180122,UNICREDIT SPA,EUR,95.0000,2.91797478,209
015549,02W,20180123,UNICREDIT SPA,EUR,94.8000,2.91797478,209
015549,02W,20180124,UNICREDIT SPA,EUR,95.0000,2.91797478,209
015549,02W,20180125,UNICREDIT SPA,EUR,95.8000,2.91797478,209
015549,02W,20180126,UNICREDIT SPA,EUR,95.6000,2.91797478,209
015549,02W,20180129,UNICREDIT SPA,EUR,95.6000,2.91797478,209
015549,02W,20180130,UNICREDIT SPA,EUR,95.0000,2.91797478,209
015549,02W,20180131,UNICREDIT SPA,EUR,95.0000,2.91797478,209
015549,02W,20180201,UNICREDIT SPA,EUR,95.8000,2.91797478,209
015549,02W,20180202,UNICREDIT SPA,EUR,94.0000,2.91797478,209
015549,02W,20180205,UNICREDIT SPA,EUR,92.2000,2.91797478,209
015549,02W,20180206,UNICREDIT SPA,EUR,91.8000,2.91797478,209
015549,02W,20180207,UNICREDIT SPA,EUR,93.6000,2.91797478,209
015549,02W,20180208,UNICREDIT SPA,EUR,94.8000,2.91797478,209
015549,02W,20180209,UNICREDIT SPA,EUR,95.2000,2.91797478,209
015549,02W,20180212,UNICREDIT SPA,EUR,95.2000,2.91797478,209
015549,02W,20180213,UNICREDIT SPA,EUR,92.8000,2.91797478,209
015549,02W,20180214,UNICREDIT SPA,EUR,94.6000,2.91797478,209
015549,02W,20180215,UNICREDIT SPA,EUR,94.4000,2.91797478,209
015549,02W,20180216,UNICREDIT SPA,EUR,95.0000,2.91797478,209
015549,02W,20180219,UNICREDIT SPA,EUR,94.0000,2.91797478,209
015549,02W,20180220,UNICREDIT SPA,EUR,94.6000,2.91797478,209
015549,02W,20180221,UNICREDIT SPA,EUR,94.0000,2.91797478,209
015549,02W,20180222,UNICREDIT SPA,EUR,93.0000,2.91797478,209
015549,02W,20180223,UNICREDIT SPA,EUR,93.2000,2.91797478,209
015549,02W,20180226,UNICREDIT SPA,EUR,92.8000,2.91797478,209
015549,02W,20180227,UNICREDIT SPA,EUR,93.6000,2.91797478,209
015549,02W,20180228,UNICREDIT SPA,EUR,94.4000,2.91797478,209
015549,02W,20180301,UNICREDIT SPA,EUR,94.4000,2.91797478,209
015549,02W,20180302,UNICREDIT SPA,EUR,94.8000,2.91797478,209
015549,02W,20180305,UNICREDIT SPA,EUR,90.4000,2.91797478,209
015549,02W,20180306,UNICREDIT SPA,EUR,90.6000,2.91797478,209
015549,02W,20180307,UNICREDIT SPA,EUR,92.8000,2.91797478,209
015549,02W,20180308,UNICREDIT SPA,EUR,93.0000,2.91797478,209
015549,02W,20180309,UNICREDIT SPA,EUR,93.0000,2.91797478,209
015549,03W,20110103,UNICREDIT SPA,PLN,6.3000,1.0174221,276
015549,03W,20110104,UNICREDIT SPA,PLN,6.2600,1.0174221,276
015549,03W,20110105,UNICREDIT SPA,PLN,6.1000,1.0174221,276
015549,03W,20110106,UNICREDIT SPA,PLN,6.1000,1.0174221,276
015549,03W,20110107,UNICREDIT SPA,PLN,6.1000,1.0174221,276
015549,03W,20110110,UNICREDIT SPA,PLN,6.0000,1.0174221,276
015549,03W,20110111,UNICREDIT SPA,PLN,5.8500,1.0174221,276
015549,03W,20110112,UNICREDIT SPA,PLN,6.3200,1.0174221,276
015549,03W,20110113,UNICREDIT SPA,PLN,6.3500,1.0174221,276
015549,03W,20110114,UNICREDIT SPA,PLN,6.6500,1.0174221,276
015549,03W,20110117,UNICREDIT SPA,PLN,6.5600,1.0174221,276
015549,03W,20110118,UNICREDIT SPA,PLN,6.7500,1.0174221,276
015549,03W,20110119,UNICREDIT SPA,PLN,6.9000,1.0174221,276
015549,03W,20110120,UNICREDIT SPA,PLN,7.1000,1.0174221,276
015549,03W,20110121,UNICREDIT SPA,PLN,7.1700,1.0174221,276
015549,03W,20110124,UNICREDIT SPA,PLN,7.2700,1.0174221,276
015549,03W,20110125,UNICREDIT SPA,PLN,7.1400,1.0174221,276
015549,03W,20110126,UNICREDIT SPA,PLN,6.9700,1.0174221,276
015549,03W,20110127,UNICREDIT SPA,PLN,7.2200,1.0174221,276
015549,03W,20110128,UNICREDIT SPA,PLN,7.2200,1.0174221,276
015549,03W,20110131,UNICREDIT SPA,PLN,7.0900,1.0174221,276
015549,03W,20110201,UNICREDIT SPA,PLN,7.1800,1.0174221,276
015549,03W,20110202,UNICREDIT SPA,PLN,7.3400,1.0174221,276
015549,03W,20110203,UNICREDIT SPA,PLN,7.2900,1.0174221,276
015549,03W,20110204,UNICREDIT SPA,PLN,7.2900,1.0174221,276
015549,03W,20110207,UNICREDIT SPA,PLN,7.3600,1.0174221,276
015549,03W,20110208,UNICREDIT SPA,PLN,7.1700,1.0174221,276
015549,03W,20110209,UNICREDIT SPA,PLN,7.3000,1.0174221,276
015549,03W,20110210,UNICREDIT SPA,PLN,7.1800,1.0174221,276
015549,03W,20110211,UNICREDIT SPA,PLN,7.2100,1.0174221,276
015549,03W,20110214,UNICREDIT SPA,PLN,7.3000,1.0174221,276
015549,03W,20110215,UNICREDIT SPA,PLN,7.4900,1.0174221,276
015549,03W,20110216,UNICREDIT SPA,PLN,7.7000,1.0174221,276
015549,03W,20110217,UNICREDIT SPA,PLN,7.8000,1.0174221,276
015549,03W,20110218,UNICREDIT SPA,PLN,7.7600,1.0174221,276
015549,03W,20110221,UNICREDIT SPA,PLN,7.3500,1.0174221,276
015549,03W,20110222,UNICREDIT SPA,PLN,7.3500,1.0174221,276
015549,03W,20110223,UNICREDIT SPA,PLN,7.4400,1.0174221,276
015549,03W,20110224,UNICREDIT SPA,PLN,7.3400,1.0174221,276
015549,03W,20110225,UNICREDIT SPA,PLN,7.4100,1.0174221,276
015549,03W,20110228,UNICREDIT SPA,PLN,7.4900,1.0174221,276
015549,03W,20110301,UNICREDIT SPA,PLN,7.3000,1.0174221,276
015549,03W,20110302,UNICREDIT SPA,PLN,7.3000,1.0174221,276
015549,03W,20110303,UNICREDIT SPA,PLN,7.1000,1.0174221,276
015549,03W,20110304,UNICREDIT SPA,PLN,7.4000,1.0174221,276
015549,03W,20110307,UNICREDIT SPA,PLN,7.1100,1.0174221,276
015549,03W,20110308,UNICREDIT SPA,PLN,7.1500,1.0174221,276
015549,03W,20110309,UNICREDIT SPA,PLN,7.2100,1.0174221,276
015549,03W,20110310,UNICREDIT SPA,PLN,7.1100,1.0174221,276
015549,03W,20110311,UNICREDIT SPA,PLN,7.1800,1.0174221,276
015549,03W,20110314,UNICREDIT SPA,PLN,7.3500,1.0174221,276
015549,03W,20110315,UNICREDIT SPA,PLN,7.2500,1.0174221,276
015549,03W,20110316,UNICREDIT SPA,PLN,7.0000,1.0174221,276
015549,03W,20110317,UNICREDIT SPA,PLN,6.9800,1.0174221,276
015549,03W,20110318,UNICREDIT SPA,PLN,7.1000,1.0174221,276
015549,03W,20110321,UNICREDIT SPA,PLN,7.1000,1.0174221,276
015549,03W,20110322,UNICREDIT SPA,PLN,7.1200,1.0174221,276
015549,03W,20110323,UNICREDIT SPA,PLN,7.1200,1.0174221,276
015549,03W,20110324,UNICREDIT SPA,PLN,7.4900,1.0174221,276
015549,03W,20110325,UNICREDIT SPA,PLN,7.4500,1.0174221,276
015549,03W,20110328,UNICREDIT SPA,PLN,7.4500,1.0174221,276
015549,03W,20110329,UNICREDIT SPA,PLN,7.1900,1.0174221,276
015549,03W,20110330,UNICREDIT SPA,PLN,7.1900,1.0174221,276
015549,03W,20110331,UNICREDIT SPA,PLN,6.9700,1.0174221,276
015549,03W,20110401,UNICREDIT SPA,PLN,7.1000,1.0174221,276
015549,03W,20110404,UNICREDIT SPA,PLN,6.9100,1.0174221,276
015549,03W,20110405,UNICREDIT SPA,PLN,7.1200,1.0174221,276
015549,03W,20110406,UNICREDIT SPA,PLN,7.1600,1.0174221,276
015549,03W,20110407,UNICREDIT SPA,PLN,7.2400,1.0174221,276
015549,03W,20110408,UNICREDIT SPA,PLN,7.0800,1.0174221,276
015549,03W,20110411,UNICREDIT SPA,PLN,7.1500,1.0174221,276
015549,03W,20110412,UNICREDIT SPA,PLN,7.1000,1.0174221,276
015549,03W,20110413,UNICREDIT SPA,PLN,6.9600,1.0174221,276
015549,03W,20110414,UNICREDIT SPA,PLN,6.7900,1.0174221,276
015549,03W,20110415,UNICREDIT SPA,PLN,6.8500,1.0174221,276
015549,03W,20110418,UNICREDIT SPA,PLN,6.6200,1.0174221,276
015549,03W,20110419,UNICREDIT SPA,PLN,6.6200,1.0174221,276
015549,03W,20110420,UNICREDIT SPA,PLN,6.4700,1.0174221,276
015549,03W,20110421,UNICREDIT SPA,PLN,6.6100,1.0174221,276
015549,03W,20110422,UNICREDIT SPA,PLN,6.6100,1.0174221,276
015549,03W,20110425,UNICREDIT SPA,PLN,6.6100,1.0174221,276
015549,03W,20110426,UNICREDIT SPA,PLN,6.7000,1.0174221,276
015549,03W,20110427,UNICREDIT SPA,PLN,6.8000,1.0174221,276
015549,03W,20110428,UNICREDIT SPA,PLN,6.8000,1.0174221,276
015549,03W,20110429,UNICREDIT SPA,PLN,6.8000,1.0174221,276
015549,03W,20110502,UNICREDIT SPA,PLN,6.8000,1.0174221,276
015549,03W,20110503,UNICREDIT SPA,PLN,6.8000,1.0174221,276
015549,03W,20110504,UNICREDIT SPA,PLN,6.6300,1.0174221,276
015549,03W,20110505,UNICREDIT SPA,PLN,6.6400,1.0174221,276
015549,03W,20110506,UNICREDIT SPA,PLN,6.7000,1.0174221,276
015549,03W,20110509,UNICREDIT SPA,PLN,6.4300,1.0174221,276
015549,03W,20110510,UNICREDIT SPA,PLN,6.5000,1.0174221,276
015549,03W,20110511,UNICREDIT SPA,PLN,6.4500,1.0174221,276
015549,03W,20110512,UNICREDIT SPA,PLN,6.4000,1.0174221,276
015549,03W,20110513,UNICREDIT SPA,PLN,6.5000,1.0174221,276
015549,03W,20110516,UNICREDIT SPA,PLN,6.4500,1.0174221,276
015549,03W,20110517,UNICREDIT SPA,PLN,6.4600,1.0174221,276
015549,03W,20110518,UNICREDIT SPA,PLN,6.5100,1.0174221,276
015549,03W,20110519,UNICREDIT SPA,PLN,6.4000,1.0174221,276
015549,03W,20110520,UNICREDIT SPA,PLN,6.1600,1.0174221,276
015549,03W,20110523,UNICREDIT SPA,PLN,6.0300,1.03743309,276
015549,03W,20110524,UNICREDIT SPA,PLN,6.0700,1.03743309,276
015549,03W,20110525,UNICREDIT SPA,PLN,6.1500,1.03743309,276
015549,03W,20110526,UNICREDIT SPA,PLN,6.2300,1.03743309,276
015549,03W,20110527,UNICREDIT SPA,PLN,6.1200,1.03743309,276
015549,03W,20110530,UNICREDIT SPA,PLN,6.1100,1.03743309,276
015549,03W,20110531,UNICREDIT SPA,PLN,6.2400,1.03743309,276
015549,03W,20110601,UNICREDIT SPA,PLN,6.1000,1.03743309,276
015549,03W,20110602,UNICREDIT SPA,PLN,6.1700,1.03743309,276
015549,03W,20110603,UNICREDIT SPA,PLN,6.2000,1.03743309,276
015549,03W,20110606,UNICREDIT SPA,PLN,6.0300,1.03743309,276
015549,03W,20110607,UNICREDIT SPA,PLN,6.0100,1.03743309,276
015549,03W,20110608,UNICREDIT SPA,PLN,6.0000,1.03743309,276
015549,03W,20110609,UNICREDIT SPA,PLN,5.8600,1.03743309,276
015549,03W,20110610,UNICREDIT SPA,PLN,5.8400,1.03743309,276
015549,03W,20110613,UNICREDIT SPA,PLN,5.8400,1.03743309,276
015549,03W,20110614,UNICREDIT SPA,PLN,5.9700,1.03743309,276
015549,03W,20110615,UNICREDIT SPA,PLN,5.7300,1.03743309,276
015549,03W,20110616,UNICREDIT SPA,PLN,5.8200,1.03743309,276
015549,03W,20110617,UNICREDIT SPA,PLN,6.0200,1.03743309,276
015549,03W,20110620,UNICREDIT SPA,PLN,5.9000,1.03743309,276
015549,03W,20110621,UNICREDIT SPA,PLN,6.0200,1.03743309,276
015549,03W,20110622,UNICREDIT SPA,PLN,6.0000,1.03743309,276
015549,03W,20110623,UNICREDIT SPA,PLN,6.0000,1.03743309,276
015549,03W,20110624,UNICREDIT SPA,PLN,5.4600,1.03743309,276
015549,03W,20110627,UNICREDIT SPA,PLN,5.4500,1.03743309,276
015549,03W,20110628,UNICREDIT SPA,PLN,5.6500,1.03743309,276
015549,03W,20110629,UNICREDIT SPA,PLN,5.7100,1.03743309,276
015549,03W,20110630,UNICREDIT SPA,PLN,5.8000,1.03743309,276
015549,03W,20110701,UNICREDIT SPA,PLN,6.0400,1.03743309,276
015549,03W,20110704,UNICREDIT SPA,PLN,6.0100,1.03743309,276
015549,03W,20110705,UNICREDIT SPA,PLN,6.0100,1.03743309,276
015549,03W,20110706,UNICREDIT SPA,PLN,5.5600,1.03743309,276
015549,03W,20110707,UNICREDIT SPA,PLN,5.3800,1.03743309,276
015549,03W,20110708,UNICREDIT SPA,PLN,4.9500,1.03743309,276
015549,03W,20110711,UNICREDIT SPA,PLN,4.6000,1.03743309,276
015549,03W,20110712,UNICREDIT SPA,PLN,4.8500,1.03743309,276
015549,03W,20110713,UNICREDIT SPA,PLN,5.0800,1.03743309,276
015549,03W,20110714,UNICREDIT SPA,PLN,4.9700,1.03743309,276
015549,03W,20110715,UNICREDIT SPA,PLN,5.0500,1.03743309,276
015549,03W,20110718,UNICREDIT SPA,PLN,4.8900,1.03743309,276
015549,03W,20110719,UNICREDIT SPA,PLN,4.8900,1.03743309,276
015549,03W,20110720,UNICREDIT SPA,PLN,4.9500,1.03743309,276
015549,03W,20110721,UNICREDIT SPA,PLN,5.5000,1.03743309,276
015549,03W,20110722,UNICREDIT SPA,PLN,5.4000,1.03743309,276
015549,03W,20110725,UNICREDIT SPA,PLN,4.9700,1.03743309,276
015549,03W,20110726,UNICREDIT SPA,PLN,5.1100,1.03743309,276
015549,03W,20110727,UNICREDIT SPA,PLN,4.9000,1.03743309,276
015549,03W,20110728,UNICREDIT SPA,PLN,5.0500,1.03743309,276
015549,03W,20110729,UNICREDIT SPA,PLN,5.0100,1.03743309,276
015549,03W,20110801,UNICREDIT SPA,PLN,4.8200,1.03743309,276
015549,03W,20110802,UNICREDIT SPA,PLN,4.6400,1.03743309,276
015549,03W,20110803,UNICREDIT SPA,PLN,4.6000,1.03743309,276
015549,03W,20110804,UNICREDIT SPA,PLN,4.5300,1.03743309,276
015549,03W,20110805,UNICREDIT SPA,PLN,4.2300,1.03743309,276
015549,03W,20110808,UNICREDIT SPA,PLN,4.3700,1.03743309,276
015549,03W,20110809,UNICREDIT SPA,PLN,4.3000,1.03743309,276
015549,03W,20110810,UNICREDIT SPA,PLN,3.9600,1.03743309,276
015549,03W,20110811,UNICREDIT SPA,PLN,4.1100,1.03743309,276
015549,03W,20110812,UNICREDIT SPA,PLN,4.4500,1.03743309,276
015549,03W,20110815,UNICREDIT SPA,PLN,4.4500,1.03743309,276
015549,03W,20110816,UNICREDIT SPA,PLN,4.3000,1.03743309,276
015549,03W,20110817,UNICREDIT SPA,PLN,4.1600,1.03743309,276
015549,03W,20110818,UNICREDIT SPA,PLN,4.0200,1.03743309,276
015549,03W,20110819,UNICREDIT SPA,PLN,3.7900,1.03743309,276
015549,03W,20110822,UNICREDIT SPA,PLN,3.7500,1.03743309,276
015549,03W,20110823,UNICREDIT SPA,PLN,3.6700,1.03743309,276
015549,03W,20110824,UNICREDIT SPA,PLN,3.7300,1.03743309,276
015549,03W,20110825,UNICREDIT SPA,PLN,3.7700,1.03743309,276
015549,03W,20110826,UNICREDIT SPA,PLN,3.8400,1.03743309,276
015549,03W,20110829,UNICREDIT SPA,PLN,3.9200,1.03743309,276
015549,03W,20110830,UNICREDIT SPA,PLN,3.9400,1.03743309,276
015549,03W,20110831,UNICREDIT SPA,PLN,3.9100,1.03743309,276
015549,03W,20110901,UNICREDIT SPA,PLN,3.8500,1.03743309,276
015549,03W,20110902,UNICREDIT SPA,PLN,3.8000,1.03743309,276
015549,03W,20110905,UNICREDIT SPA,PLN,3.6200,1.03743309,276
015549,03W,20110906,UNICREDIT SPA,PLN,3.3800,1.03743309,276
015549,03W,20110907,UNICREDIT SPA,PLN,3.5000,1.03743309,276
015549,03W,20110908,UNICREDIT SPA,PLN,3.6000,1.03743309,276
015549,03W,20110909,UNICREDIT SPA,PLN,3.4600,1.03743309,276
015549,03W,20110912,UNICREDIT SPA,PLN,3.1900,1.03743309,276
015549,03W,20110913,UNICREDIT SPA,PLN,3.2000,1.03743309,276
015549,03W,20110914,UNICREDIT SPA,PLN,3.1300,1.03743309,276
015549,03W,20110915,UNICREDIT SPA,PLN,3.4300,1.03743309,276
015549,03W,20110916,UNICREDIT SPA,PLN,3.3500,1.03743309,276
015549,03W,20110919,UNICREDIT SPA,PLN,3.1900,1.03743309,276
015549,03W,20110920,UNICREDIT SPA,PLN,3.1000,1.03743309,276
015549,03W,20110921,UNICREDIT SPA,PLN,3.0800,1.03743309,276
015549,03W,20110922,UNICREDIT SPA,PLN,2.9500,1.03743309,276
015549,03W,20110923,UNICREDIT SPA,PLN,3.0000,1.03743309,276
015549,03W,20110926,UNICREDIT SPA,PLN,3.1100,1.03743309,276
015549,03W,20110927,UNICREDIT SPA,PLN,3.3700,1.03743309,276
015549,03W,20110928,UNICREDIT SPA,PLN,3.4000,1.03743309,276
015549,03W,20110929,UNICREDIT SPA,PLN,3.5600,1.03743309,276
015549,03W,20110930,UNICREDIT SPA,PLN,3.6000,1.03743309,276
015549,03W,20111003,UNICREDIT SPA,PLN,3.4400,1.03743309,276
015549,03W,20111004,UNICREDIT SPA,PLN,3.3000,1.03743309,276
015549,03W,20111005,UNICREDIT SPA,PLN,3.4500,1.03743309,276
015549,03W,20111006,UNICREDIT SPA,PLN,3.6000,1.03743309,276
015549,03W,20111007,UNICREDIT SPA,PLN,3.8100,1.03743309,276
015549,03W,20111010,UNICREDIT SPA,PLN,4.0300,1.03743309,276
015549,03W,20111011,UNICREDIT SPA,PLN,4.4400,1.03743309,276
015549,03W,20111012,UNICREDIT SPA,PLN,4.5000,1.03743309,276
015549,03W,20111013,UNICREDIT SPA,PLN,4.0900,1.03743309,276
015549,03W,20111014,UNICREDIT SPA,PLN,4.0900,1.03743309,276
015549,03W,20111017,UNICREDIT SPA,PLN,3.9500,1.03743309,276
015549,03W,20111018,UNICREDIT SPA,PLN,4.0000,1.03743309,276
015549,03W,20111019,UNICREDIT SPA,PLN,4.1500,1.03743309,276
015549,03W,20111020,UNICREDIT SPA,PLN,3.9300,1.03743309,276
015549,03W,20111021,UNICREDIT SPA,PLN,4.0400,1.03743309,276
015549,03W,20111024,UNICREDIT SPA,PLN,3.9000,1.03743309,276
015549,03W,20111025,UNICREDIT SPA,PLN,3.9000,1.03743309,276
015549,03W,20111026,UNICREDIT SPA,PLN,3.9000,1.03743309,276
015549,03W,20111027,UNICREDIT SPA,PLN,4.0500,1.03743309,276
015549,03W,20111028,UNICREDIT SPA,PLN,3.8800,1.03743309,276
015549,03W,20111031,UNICREDIT SPA,PLN,4.0000,1.03743309,276
015549,03W,20111101,UNICREDIT SPA,PLN,4.0000,1.03743309,276
015549,03W,20111102,UNICREDIT SPA,PLN,3.4700,1.03743309,276
015549,03W,20111103,UNICREDIT SPA,PLN,3.5400,1.03743309,276
015549,03W,20111104,UNICREDIT SPA,PLN,3.4400,1.03743309,276
015549,03W,20111107,UNICREDIT SPA,PLN,3.4500,1.03743309,276
015549,03W,20111108,UNICREDIT SPA,PLN,3.5000,1.03743309,276
015549,03W,20111109,UNICREDIT SPA,PLN,3.2700,1.03743309,276
015549,03W,20111110,UNICREDIT SPA,PLN,3.4800,1.03743309,276
015549,03W,20111111,UNICREDIT SPA,PLN,3.4800,1.03743309,276
015549,03W,20111114,UNICREDIT SPA,PLN,3.4800,1.03743309,276
015549,03W,20111115,UNICREDIT SPA,PLN,3.3700,1.03743309,276
015549,03W,20111116,UNICREDIT SPA,PLN,3.3600,1.03743309,276
015549,03W,20111117,UNICREDIT SPA,PLN,3.4500,1.03743309,276
015549,03W,20111118,UNICREDIT SPA,PLN,3.3200,1.03743309,276
015549,03W,20111121,UNICREDIT SPA,PLN,3.3000,1.03743309,276
015549,03W,20111122,UNICREDIT SPA,PLN,3.2200,1.03743309,276
015549,03W,20111123,UNICREDIT SPA,PLN,3.1800,1.03743309,276
015549,03W,20111124,UNICREDIT SPA,PLN,3.3200,1.03743309,276
015549,03W,20111125,UNICREDIT SPA,PLN,3.2500,1.03743309,276
015549,03W,20111128,UNICREDIT SPA,PLN,3.4200,1.03743309,276
015549,03W,20111129,UNICREDIT SPA,PLN,3.3500,1.03743309,276
015549,03W,20111130,UNICREDIT SPA,PLN,3.5900,1.03743309,276
015549,03W,20111201,UNICREDIT SPA,PLN,3.5000,1.03743309,276
015549,03W,20111202,UNICREDIT SPA,PLN,3.5000,1.03743309,276
015549,03W,20111205,UNICREDIT SPA,PLN,3.7300,1.03743309,276
015549,03W,20111206,UNICREDIT SPA,PLN,3.6700,1.03743309,276
015549,03W,20111207,UNICREDIT SPA,PLN,3.6300,1.03743309,276
015549,03W,20111208,UNICREDIT SPA,PLN,3.3500,1.03743309,276
015549,03W,20111209,UNICREDIT SPA,PLN,3.5700,1.03743309,276
015549,03W,20111212,UNICREDIT SPA,PLN,3.5700,1.03743309,276
015549,03W,20111213,UNICREDIT SPA,PLN,3.5600,1.03743309,276
015549,03W,20111214,UNICREDIT SPA,PLN,3.3000,1.03743309,276
015549,03W,20111215,UNICREDIT SPA,PLN,3.3000,1.03743309,276
015549,03W,20111216,UNICREDIT SPA,PLN,3.2800,1.03743309,276
015549,03W,20111219,UNICREDIT SPA,PLN,3.2300,1.03743309,276
015549,03W,20111220,UNICREDIT SPA,PLN,3.2800,1.03743309,276
